target,target_label,prediction,prediction_label,count
419,冽,3059,洌,9
431,几,352,儿,9
639,叁,640,参,9
641,又,642,叉,9
692,向,196,何,9
758,咋,2453,昨,9
777,咪,746,味,9
1012,囱,1004,囟,9
1467,小,1809,忄,9
1620,已,1621,巳,9
1709,庾,1712,廋,9
2018,戍,2017,戌,9
2075,批,2582,枇,9
2126,拔,2141,拨,9
2141,拨,2126,拔,9
2187,捆,2237,掴,9
2280,搞,2790,槁,9
2624,柠,2140,拧,9
2626,查,2573,杳,9
2952,汉,2953,汊,9
2966,汨,2967,汩,9
3006,沮,3039,泪,9
3058,洋,5660,详,9
3066,洛,3081,洺,9
3307,潭,5728,谭,9
3789,疗,3787,疔,9
3932,盲,4727,肓,9
3989,瞑,2498,暝,9
4008,矛,76,予,9
4139,祖,5489,袒,9
4262,竖,1053,坚,9
4479,纺,1777,彷,9
4763,胎,3946,眙,9
4854,膛,3992,瞠,9
4991,苗,5041,茵,9
4992,苘,5046,茼,9
4996,苟,5047,荀,9
5116,菇,5044,茹,9
5530,褐,5526,裼,9
5634,诌,5689,谄,9
6277,钉,6280,钌,9
6368,铬,6369,铭,9
6413,错,6411,锗,9
6562,阳,6563,阴,9
6836,驰,1742,弛,9
6989,鲸,6972,鲧,9
7070,鹊,7071,鹋,9
49,么,1672,幺,8
58,乓,380,兵,8
82,亏,1738,弓,8
215,佳,6615,隹,8
281,倒,226,例,8
322,傅,4570,缚,8
355,元,94,亢,8
382,具,638,县,8
420,净,5658,诤,8
716,吴,2440,昊,8
785,咸,2021,成,8
929,嗦,913,嗉,8
1011,困,1007,团,8
1228,奏,4189,秦,8
1271,妹,1286,姝,8
1471,尖,1472,尘,8
1473,尚,4992,苘,8
1477,尤,3524,犬,8
1726,廿,3736,甘,8
1890,恫,2676,桐,8
1894,恰,1859,怡,8
1930,悼,3427,焯,8
2018,戍,2021,成,8
2152,拼,2652,栟,8
2201,捧,2719,棒,8
2350,支,2351,攴,8
2430,时,4729,肘,8
2466,晌,798,响,8
2485,晴,4818,腈,8
2525,朋,2442,明,8
2539,札,2055,扎,8
2542,朴,2056,扑,8
2569,杭,2091,抗,8
2590,果,2572,杲,8
2631,柱,2675,桎,8
2632,柳,2085,抑,8
2648,栓,2149,拴,8
2666,桂,2157,挂,8
2667,桃,2162,挑,8
2772,榆,2243,揄,8
2809,模,2305,摸,8
2813,樱,2310,撄,8
2817,橄,2316,撖,8
2918,氏,2919,氐,8
2921,氓,3042,泯,8
2977,沁,3022,泌,8
3003,沪,3049,泸,8
3006,沮,5628,诅,8
3016,沿,3012,治,8
3156,淆,3108,浠,8
3202,渴,5702,谒,8
3288,漫,5724,谩,8
3479,爱,3478,爰,8
3585,猬,3560,狷,8
3612,玖,3623,玫,8
3755,甸,2423,旬,8
3815,疾,3838,痪,8
3825,痒,3849,瘅,8
3853,瘐,3864,瘦,8
3949,眠,3962,眼,8
4137,祎,5485,袆,8
4286,笙,4308,筌,8
4290,笤,4288,笞,8
4476,纷,2976,汾,8
4527,续,3184,渎,8
4543,绽,3153,淀,8
4588,缭,3306,潦,8
4618,署,2495,暑,8
4675,耍,5551,要,8
4934,艺,4946,芑,8
4996,苟,4969,芴,8
5044,茹,5116,菇,8
5096,莨,5029,茛,8
5152,营,5115,菅,8
5179,葸,5199,蒽,8
5615,讷,2969,汭,8
5690,谅,5691,谆,8
5872,跛,5859,趿,8
5896,踏,5924,蹐,8
6032,运,6040,远,8
6193,酉,5550,西,8
6286,钓,6307,钩,8
6307,钩,6305,钧,8
6325,钻,6335,铅,8
6369,铭,6368,铬,8
6397,锉,6387,铿,8
6484,镣,4588,缭,8
6506,闪,6518,闷,8
6536,阉,6531,阄,8
6619,雀,1569,崔,8
6721,顽,6727,颃,8
6742,颔,6736,颌,8
6874,骛,7082,鹜,8
7106,麇,7108,麋,8
79,二,92,亠,7
101,享,99,亨,7
139,令,55,乏,7
172,伤,152,份,7
178,伯,214,佰,7
231,侗,287,倜,7
259,保,298,倮,7
367,党,5561,觉,7
418,冼,3063,洗,7
433,凤,6760,风,7
436,凯,5562,觊,7
438,凳,3889,登,7
469,刨,465,创,7
548,勾,553,匈,7
557,匕,3,七,7
644,友,2350,支,7
682,各,699,吝,7
829,唆,779,咬,7
1027,土,1184,士,7
1249,妄,1273,妾,7
1370,子,1372,孓,7
1384,季,2553,李,7
1385,孤,1747,弧,7
1422,室,4242,窒,7
1476,尢,1477,尤,7
1699,度,1682,庋,7
1711,廊,1715,廓,7
1796,徘,272,俳,7
1878,恒,3399,烜,7
1915,悟,3418,焐,7
1988,慨,2770,概,7
2021,成,2027,战,7
2022,我,2078,找,7
2104,抱,2098,抢,7
2105,抵,2625,柢,7
2122,拎,2609,柃,7
2152,拼,2131,拚,7
2162,挑,2667,桃,7
2194,捐,2251,揖,7
2246,揍,2764,楱,7
2276,搓,2793,槎,7
2313,撑,2317,撙,7
2333,操,2282,搡,7
2352,攵,1191,夂,7
2380,文,2352,攵,7
2423,旬,658,句,7
2452,昧,746,味,7
2468,晒,791,哂,7
2478,晤,835,唔,7
2497,暗,894,喑,7
2540,术,2948,求,7
2579,板,2073,扳,7
2585,析,2092,折,7
2591,枝,2080,技,7
2645,栏,2139,拦,7
2662,栽,5981,载,7
2719,棒,2201,捧,7
2747,椰,2262,揶,7
2750,椽,2242,掾,7
2753,楔,2260,揳,7
2803,槽,4430,糟,7
2975,汽,2955,汔,7
2995,没,5621,设,7
3037,泥,3042,泯,7
3183,渍,3224,溃,7
3222,湾,3250,滂,7
3291,漱,3334,濑,7
3322,澜,5731,谰,7
3481,父,1191,夂,7
3692,瑰,6923,魂,7
3694,瑷,3683,瑗,7
3803,疮,3806,疱,7
3890,白,4881,臼,7
4184,秕,2582,枇,7
4327,筹,4306,等,7
4434,糵,5282,蘖,7
4470,纱,2991,沙,7
4488,组,1783,徂,7
4513,绞,219,佼,7
4570,缚,3236,溥,7
4595,缴,1806,徼,7
4852,膘,3991,瞟,7
4942,芋,4941,芊,7
4968,芳,4944,芎,7
5074,荫,5143,萌,7
5118,菌,5041,茵,7
5200,蒿,5214,蓠,7
5485,袆,4137,祎,7
5551,要,4675,耍,7
5609,记,2959,汜,7
5645,诗,3109,浡,7
5706,谖,3221,湲,7
5877,跤,5890,跻,7
6017,辩,6018,辫,7
6026,迂,6034,迓,7
6106,遗,6110,遣,7
6304,钦,6299,钡,7
6331,铁,6349,铗,7
6508,闭,6513,闲,7
6853,骂,4276,笃,7
6961,鲛,6960,鲚,7
7049,鸵,4911,舵,7
19,丙,26,两,6
28,丧,5470,表,6
33,中,3752,申,6
34,丰,581,半,6
47,久,1191,夂,6
51,之,93,亡,6
81,于,1371,孑,6
86,五,3608,王,6
93,亡,5594,讠,6
122,今,139,令,6
132,付,5602,讨,6
164,优,160,伏,6
184,伺,196,何,6
194,佑,179,估,6
213,佯,1788,徉,6
226,例,281,倒,6
227,侍,1785,待,6
246,便,221,使,6
300,债,319,偾,6
331,傲,347,儆,6
355,元,2416,无,6
362,免,364,兔,6
364,兔,362,免,6
371,全,6257,金,6
418,冼,5650,诜,6
446,函,445,凼,6
448,刀,449,刁,6
465,创,469,刨,6
490,剌,480,刺,6
525,劫,608,却,6
547,勺,1197,夕,6
549,勿,548,勾,6
651,变,1302,娈,6
671,右,4019,石,6
684,合,375,兮,6
684,合,709,含,6
703,吡,745,呲,6
745,呲,703,吡,6
936,嗳,2499,暧,6
999,囗,656,口,6
1007,团,1011,困,6
1041,圾,1060,坡,6
1063,坨,1086,垞,6
1108,城,1118,域,6
1155,塔,2286,搭,6
1194,复,1195,夏,6
1213,失,1211,央,6
1270,妲,1277,姐,6
1289,姥,1300,娆,6
1296,威,785,咸,6
1426,宫,1411,官,6
1553,峡,1565,崃,6
1557,峦,1875,恋,6
1715,廓,1711,廊,6
1753,弹,2881,殚,6
1890,恫,1932,惆,6
1968,愕,1972,愣,6
2052,手,54,乎,6
2086,抒,2577,杼,6
2135,拢,2072,扰,6
2139,拦,2645,栏,6
2163,挖,2228,控,6
2183,挽,2199,换,6
2190,捌,2205,捯,6
2194,捐,2192,捎,6
2195,捕,2273,搏,6
2228,控,2163,挖,6
2257,揪,2766,楸,6
2346,攘,1183,壤,6
2416,无,355,元,6
2418,日,2522,月,6
2422,早,2428,旱,6
2429,旴,2427,旰,6
2457,昴,2436,昂,6
2460,昼,3783,疍,6
2469,晓,804,哓,6
2525,朋,4787,胴,6
2535,木,2538,本,6
2554,杏,2573,杳,6
2573,杳,2626,查,6
2580,极,2579,板,6
2616,染,2695,梁,6
2628,柬,2561,束,6
2631,柱,2113,拄,6
2650,栗,4151,票,6
2676,桐,2774,榈,6
2684,档,2170,挡,6
2686,桥,2171,挢,6
2737,椋,2735,椁,6
2739,椎,4209,稚,6
2823,橡,2750,椽,6
2933,氦,2937,氪,6
2982,沆,2981,沅,6
2999,沦,5618,论,6
3018,泄,2963,池,6
3019,泅,3057,洇,6
3039,泪,3006,沮,6
3053,泽,3065,洚,6
3104,浙,3185,渐,6
3113,浩,3055,洁,6
3127,涑,3134,涞,6
3139,涣,3131,涘,6
3145,涪,3116,浯,6
3377,炫,3406,烩,6
3380,炮,3375,炝,6
3381,炯,3421,焖,6
3426,焦,340,僬,6
3547,狠,3564,狼,6
3561,狸,3582,猩,6
3608,王,86,五,6
3678,琼,3671,琮,6
3736,甘,1726,廿,6
3811,疸,3814,疽,6
3812,疹,3850,瘆,6
3975,睦,3955,眭,6
3980,睽,2494,暌,6
4050,砰,4021,矸,6
4260,立,6021,辶,6
4384,簧,4365,篢,6
4395,籽,4678,耔,6
4405,粟,2650,栗,6
4499,经,3054,泾,6
4507,绘,3095,浍,6
4509,绚,1786,徇,6
4595,缴,3331,激,6
4669,考,1381,孝,6
4729,肘,2430,时,6
4737,肢,4788,胶,6
4741,肪,4732,肜,6
4811,脯,2477,晡,6
4812,脱,4784,胱,6
4819,腊,4818,腈,6
4856,膝,3259,滕,6
4933,艹,1725,廾,6
4952,芝,4947,芒,6
4961,芫,4951,芜,6
5008,苹,5139,萃,6
5008,苹,6673,革,6
5040,茴,4994,苜,6
5056,荒,5045,茺,6
5064,荠,5062,荞,6
5107,莸,5106,获,6
5123,菜,2733,棻,6
5123,菜,5101,莱,6
5145,萎,5083,荽,6
5172,葫,5195,蒴,6
5199,蒽,5179,葸,6
5282,蘖,4434,糵,6
5495,袪,4142,祛,6
5511,裕,5501,袼,6
5603,让,2992,沚,6
5623,诀,413,决,6
5623,诀,3044,泱,6
5640,诒,3012,治,6
5696,谌,3214,湛,6
5720,谥,3235,溢,6
5733,谲,3300,潏,6
5735,谴,6110,遣,6
5787,贷,5771,货,6
5797,赁,435,凭,6
5864,跌,5876,跣,6
6017,辩,6016,辨,6
6030,迈,6033,近,6
6040,远,6032,运,6
6101,遏,6099,遇,6
6138,邯,6137,邮,6
6171,部,6163,郚,6
6175,郴,2698,梆,6
6237,醒,6234,醍,6
6286,钓,4460,约,6
6303,钥,6353,铜,6
6333,铃,6302,钤,6
6411,锗,6413,错,6
6509,问,6515,间,6
6515,间,6530,阃,6
6665,靖,5676,请,6
6714,顶,6717,项,6
6717,项,6720,顼,6
6730,领,6742,颔,6
6849,驾,2605,架,6
6969,鲤,6968,鲣,6
7049,鸵,6847,驼,6
7107,麈,6270,鏖,6
3,七,557,匕,5
26,两,6633,雨,5
65,乞,2922,气,5
81,于,1667,干,5
82,亏,2401,方,5
102,京,101,享,5
106,亳,2908,毫,5
118,仅,142,仪,5
120,仇,115,仂,5
124,仍,135,仞,5
142,仪,165,伙,5
149,件,181,伴,5
161,伐,138,代,5
164,优,1827,忧,5
170,传,217,佶,5
174,伦,175,伧,5
183,伸,146,仲,5
214,佰,178,伯,5
227,侍,264,俦,5
284,倘,252,俏,5
311,做,347,儆,5
357,充,366,兖,5
358,兆,559,北,5
392,冈,4604,网,5
396,冒,4758,胃,5
407,冫,2943,氵,5
413,决,3044,泱,5
415,冶,5640,诒,5
422,准,3173,淮,5
425,凋,5688,调,5
449,刁,67,习,5
464,刚,460,刖,5
465,创,493,剑,5
474,到,472,刭,5
477,刷,502,剧,5
482,刽,6278,钊,5
550,匀,548,勾,5
550,匀,658,句,5
599,卦,6279,钋,5
615,厂,2,丁,5
627,原,625,厚,5
638,县,1922,悬,5
660,叨,661,叩,5
678,叼,660,叨,5
682,各,5738,谷,5
688,名,682,各,5
692,向,184,伺,5
765,咕,780,咭,5
798,响,2466,晌,5
845,售,6617,隽,5
1011,困,1008,囤,5
1018,图,1015,囹,5
1053,坚,4262,竖,5
1075,垃,2118,拉,5
1118,域,1108,城,5
1123,埴,1159,填,5
1191,夂,2352,攵,5
1224,奈,2630,柰,5
1257,妖,1265,妩,5
1274,姆,1070,坶,5
1274,姆,1293,姻,5
1336,媒,3437,煤,5
1367,嬴,5445,蠃,5
1371,孑,1370,子,5
1381,孝,4669,考,5
1382,孟,3909,盂,5
1441,密,5377,蜜,5
1477,尤,1476,尢,5
1568,崎,1552,峙,5
1623,巷,610,卷,5
1625,巾,33,中,5
1716,廖,3870,瘳,5
1724,建,6088,逮,5
1738,弓,75,了,5
1747,弧,1385,孤,5
1762,彗,1987,慧,5
1803,微,1804,徵,5
1850,怒,1879,恕,5
1891,恬,1859,怡,5
1903,恿,1886,恧,5
1918,患,3293,漶,5
1930,悼,1951,惮,5
2003,懂,1997,憧,5
2017,戌,2018,戍,5
2021,成,2018,戍,5
2054,才,2053,扌,5
2072,扰,2135,拢,5
2092,折,1040,圻,5
2098,抢,2097,抡,5
2118,拉,1075,垃,5
2118,拉,2113,拄,5
2120,拌,2090,抖,5
2120,拌,2611,柈,5
2125,拓,2132,招,5
2125,拓,2618,柘,5
2128,拗,1069,坳,5
2143,括,2651,栝,5
2176,挨,2199,换,5
2184,捂,2216,掊,5
2198,捡,2122,拎,5
2199,换,2176,挨,5
2225,探,2333,操,5
2231,措,2158,指,5
2231,措,2252,揞,5
2245,揉,2282,搡,5
2249,提,2188,捉,5
2306,摹,5217,蓦,5
2356,攻,2355,改,5
2367,教,2376,数,5
2372,散,2375,敬,5
2375,敬,2372,散,5
2441,昌,396,冒,5
2451,春,3959,眷,5
2461,昽,3954,眬,5
2495,暑,4618,署,5
2499,暧,2496,暖,5
2505,曈,3780,疃,5
2549,杆,2574,杵,5
2550,杈,2548,权,5
2562,杠,2061,扛,5
2579,板,2622,柝,5
2610,柄,2595,枥,5
2630,柰,1224,奈,5
2658,样,2700,梓,5
2678,桓,1878,恒,5
2678,桓,2621,柜,5
2689,桨,3089,浆,5
2703,梦,2734,棼,5
2781,榜,2275,搒,5
2808,樟,2700,梓,5
2829,檀,2332,擅,5
2900,比,2860,此,5
2921,氓,3635,珉,5
2935,氨,2937,氪,5
2935,氨,2938,氮,5
2938,氮,2937,氪,5
2950,汇,2962,江,5
2971,汲,2995,没,5
2990,沘,3029,泚,5
2994,沟,3017,泃,5
2999,沦,3000,沧,5
3004,沫,5642,诔,5
3034,泡,3000,沧,5
3038,注,2968,汪,5
3053,泽,5639,译,5
3122,涅,3217,湟,5
3171,淫,5718,谣,5
3191,渝,3211,湔,5
3223,湿,3197,温,5
3239,溪,3131,涘,5
3270,滦,3238,溧,5
3367,炊,3389,炽,5
3398,烛,3551,独,5
3427,焯,1930,悼,5
3444,煸,3446,煽,5
3446,煽,3444,煸,5
3511,牺,4404,粞,5
3570,猎,3583,猪,5
3584,猫,2248,描,5
3616,玟,3623,玫,5
3727,瓶,3729,瓻,5
3845,痿,3856,瘘,5
3919,监,36,临,5
3920,盒,3911,盆,5
3929,目,1003,回,5
3935,盹,3943,眊,5
3956,眯,4802,脒,5
3985,瞅,881,啾,5
4119,礁,4085,碓,5
4134,祆,5483,袄,5
4183,秒,4185,秘,5
4191,秩,4190,秧,5
4198,秽,4197,移,5
4219,稿,3521,犒,5
4227,究,4228,穷,5
4244,窖,4241,窑,5
4431,糠,4426,糖,5
4508,给,4500,绐,5
4509,绚,3079,洵,5
4513,绞,3071,洨,5
4517,绢,4555,缉,5
4518,绣,5670,诱,5
4518,绣,6396,锈,5
4521,绦,3140,涤,5
4566,编,309,偏,5
4566,编,5713,谝,5
4628,羔,1880,恙,5
4659,翩,4660,翮,5
4727,肓,4747,育,5
4758,胃,4759,胄,5
4788,胶,4809,脧,5
4795,脉,5745,豚,5
4812,脱,4806,脘,5
4826,腔,4857,膣,5
4875,自,3890,白,5
4930,色,6124,邑,5
4949,芘,5018,茈,5
4961,芫,5045,茺,5
4967,花,5020,茌,5
4983,苍,4995,苞,5
4995,苞,4963,芭,5
5003,苫,5002,苦,5
5020,茌,5053,荏,5
5066,荣,5038,茱,5
5067,荤,5069,荦,5
5106,获,5037,茯,5
5140,萄,5169,葡,5
5170,董,1132,堇,5
5177,葵,5228,蔡,5
5200,蒿,1593,嵩,5
5327,蚰,5342,蛐,5
5460,行,4455,纡,5
5470,表,28,丧,5
5477,衷,789,哀,5
5574,解,2388,斛,5
5598,认,5597,讣,5
5609,记,4464,纪,5
5616,许,2957,汗,5
5616,许,5600,讦,5
5622,访,2964,污,5
5637,诏,3013,沼,5
5644,诖,3083,洼,5
5648,诚,5664,诫,5
5657,诣,3128,涓,5
5673,说,5715,谠,5
5675,诶,3131,涘,5
5683,课,3174,深,5
5694,谊,3201,渲,5
5695,谋,5697,谍,5
5705,谕,3191,渝,5
5718,谣,6111,遥,5
5727,谬,3699,璆,5
5765,贡,6713,页,5
5773,贩,5769,败,5
5774,贪,5775,贫,5
5784,贴,5791,贻,5
5821,赛,5919,蹇,5
5860,跃,5864,跌,5
6021,辶,51,之,5
6064,逄,6085,逢,5
6212,酩,6213,酪,5
6286,钓,6305,钧,5
6300,钢,4471,纲,5
6303,钥,6326,钼,5
6325,钻,6318,钴,5
6337,铈,6322,钸,5
6354,铝,6335,铅,5
6378,银,6406,锒,5
6388,销,6347,铕,5
6399,锋,4510,绛,5
6425,锦,4535,绵,5
6465,镐,6478,镝,5
6504,门,390,冂,5
6509,问,6518,闷,5
6515,间,6509,问,5
6520,闹,6512,闱,5
6532,阅,6526,闿,5
6619,雀,5147,萑,5
6622,雅,4209,稚,5
6730,领,6736,颌,5
6760,风,392,冈,5
6792,饱,5868,跑,5
6818,馍,6455,镆,5
6829,香,2573,杳,5
6922,魁,6926,魅,5
7108,麋,7106,麇,5
7110,麓,4379,簏,5
7125,黑,4619,罴,5
7184,龟,7142,黾,5
4,万,4019,石,4
33,中,1625,巾,4
52,乌,400,写,4
54,乎,1668,平,4
68,乡,1765,彡,4
81,于,80,亍,4
83,云,82,亏,4
86,五,3607,玉,4
94,亢,355,元,4
127,仓,4930,色,4
138,代,161,伐,4
139,令,122,今,4
149,件,148,仵,4
153,仿,1777,彷,4
160,伏,164,优,4
183,伸,4489,绅,4
195,体,162,休,4
201,佛,4495,绋,4
221,使,246,便,4
234,侠,200,佚,4
244,侯,285,候,4
248,俄,6805,饿,4
255,俗,4519,绤,4
268,俭,182,伶,4
271,俱,189,但,4
284,倘,1798,徜,4
286,倚,4528,绮,4
309,偏,4566,编,4
340,僬,3426,焦,4
372,八,110,人,4
409,冯,3051,泻,4
413,决,5623,诀,4
417,冻,3050,泺,4
427,减,5648,诚,4
428,凑,3241,溱,4
430,凝,3785,疑,4
471,别,492,剐,4
494,剔,471,别,4
502,剧,492,剐,4
515,劝,1267,妫,4
517,功,677,叻,4
523,助,4725,肋,4
543,勤,539,勒,4
551,包,4930,色,4
558,化,142,仪,4
558,化,147,仳,4
574,匿,569,匮,4
585,卒,3606,率,4
618,历,19,丙,4
641,又,50,义,4
642,叉,641,又,4
646,反,118,仅,4
658,句,550,匀,4
660,叨,677,叻,4
682,各,688,名,4
684,合,668,台,4
699,吝,682,各,4
725,呆,2543,朵,4
725,呆,2572,杲,4
727,告,685,吉,4
774,咧,847,唰,4
777,咪,809,哚,4
787,咽,854,啁,4
894,喑,850,唷,4
941,嘀,922,嗝,4
993,嚣,977,器,4
1001,四,1009,囫,4
1001,四,2512,曰,4
1003,回,1001,四,4
1005,因,1006,囡,4
1016,固,1005,因,4
1017,国,1008,囤,4
